label,teks,emotion
1,"saya merasa sangat terhormat bisa tinggal di sini, apalagi mengingat perjalanan panjang untuk sampai ke sini",Joy
0,aku hampir tidak pernah membaca email-email yang kami terima dari firma itu. email-email itu biasanya hanya berupa surat resmi yang membuatku merasa seperti orang brengsek yang bersalah karena tidak pernah mendonorkan darah.,Sadness
0,aku merasa seperti aku mempunyai kehidupan yang paling menyedihkan padahal sebenarnya aku sangat diberkati,Sadness
0,aku berdiri di luar di teras dengan sebuah buku. aku tidak bisa menenangkan otakku selama dua detik untuk membaca sebatang rokok yang sedang dalam proses dihisap terlalu cepat dan perasaan tidak puas yang mendalam menetap di dasar perutku seperti batu.,Sadness
4,terkadang aku merasa sangat kewalahan dan putus asa karena aku merasa tidak bisa memberikan apa pun dalam hidup,Fear
5,aku merasa seperti kendur akhir-akhir ini aku perlu berteriak bahwa aku telah mencapai sejauh ini dalam pelatihan maraton dan membuatku kagum pada rasberirunner,Surprise
1,saya duduk dalam antrian ini dan ketidakbergerakannya yang nyata membuat saya merasa frustrasi karena semakin menguasai diri saya,Joy
1,saya merasa sangat beruntung bahwa saya adalah salah satu dari sedikit yang memiliki kemampuan untuk mengulas produk ini,Joy
1,aku merasa ramah lagi,Joy
3,saya mendengar seseorang memposting baru-baru ini tentang perasaan iri pada mereka yang dipublikasikan tanpa banyak usaha,Anger
1,aku merasa aman dan ada seseorang yang menjagaku. aku merasakan kesemutan di bagian belakang leher dan kepalaku yang terasa seperti campuran antara terkejut dan seseorang menghangatkan saraf leherku,Joy
0,saya masih merasakan endorfin tetapi kesuraman melankolis akan segera kembali mungkin setelah makan siang yang perlu saya konsumsi sekarang,Sadness
1,aku merasa sneha terlihat lebih cantik di telegu mo,Joy
1,"aku merasa sangat bahagia hari ini, begitu juga",Joy
2,aku bisa merasakan napasnya yang panas dan tajam menyerangku,Love
0,berat badan saya bertambah total selama satu setengah tahun dan saya mulai merasa terkutuk,Sadness
3,aku merasa kesal makanya teman dekatku langsung kabur saat aku marah,Anger
3,aku merasa iri saat melihat temanku bersama orang terdekatnya,Anger
1,saya merasa sangat terinspirasi untuk melakukan itu,Joy
4,saya merasa tidak berdaya dan putus asa,Fear
0,aku merasa aku tidak jelek karena teman-temanku bicara padaku asdfghjkl cowok cewek sayangi dirimu sendiri dan jangan biarkan siapa pun menjatuhkanmu rasakan cantik cintai dirimu sendiri,Sadness
3,"aku malu, aku harus mengakui kalau aku merasa begitu picik dan murung dan aku meminta maaf yang sebesar-besarnya kepada temanku yang malang yang harus mendengarkan kata-kata kasarku tentang hal-hal ini hari ini, kebanyakan tentang orang-orang cantik sebenarnya",Anger
1,saya belajar banyak dan merasa diri saya menjadi orang yang lebih baik hanya karena saya memilih untuk fokus,Joy
0,aku malu karena aku merasa timpang karenanya,Sadness
4,aku adalah gadis yang merasa sangat tidak aman dan tidak pernah berani memulai percakapan dengan pria karena aku tidak pernah ingin terdengar menyebalkan atau membutuhkan,Fear
0,saya dibuat merasa sangat tidak diterima ketika kami pergi makan siang bersama saudara perempuannya dan bayi kami,Sadness
0,saya duduk di pertemuan itu dengan perasaan sangat hancur,Sadness
0,saya memperhatikan bahwa orang suka mengedit foto dan menjadikannya hitam putih dan buram di bagian tepinya ketika mereka merasa sentimental tentang momen yang diambil.,Sadness
1,saya merasakan kesemutan yang menyenangkan ketika otot-otot saya mulai rileks pasti karena semua catatan mental push up itu cobalah untuk menghindari instruktur pt di masa depan,Joy
1,aku belum punya poni selama sekitar empat tahun sekarang jadi ini perasaan yang aneh tapi aku sangat senang aku menyelesaikannya karena pada awalnya aku ragu-ragu tentang hal itu,Joy
1,aku diliputi kegembiraan ketika menerima surat penerimaan ke unza. hal ini terjadi lagi ketika aku lulus semua mata kuliah tahun pertamaku,Joy
1,saya merasa ponsel berharga saya terlindungi dengan baik,Joy
2,"aku merasa seperti aku telah berubah dari tidak terlalu peduli dengan apa yang terjadi selanjutnya menjadi mencoba merencanakan setiap bagian dalam hidupku dan itu sangat menjengkelkan haha ​​jadi aku tidak akan menulis dengan struktur apa pun, kata-kata besar, dll.",Love
3,saya merasa saya telah dianiaya dengan sengaja dan sangat jarang bisa memaafkan,Anger
1,"aku juga merasakan hal yang sama dari ibunya yang tersayang, donna",Joy
4,"aku seharusnya sudah terbiasa dengan hal itu tetapi bahkan pada saat itu, setiap kali mobilku mulai mendekati rumahmu, perutku akan mulai terasa aneh. kamu tahu hal serupa seperti saat kamu berpartisipasi dalam kompetisi elokusi di sekolah dan giliranmu setelah beberapa menit.",Fear
2,saya merasa murah hati dan bahagia hari ini,Love
2,saya suka perasaan memiliki kenangan indah yang muncul dengan jelas di pikiran saya,Love
1,aku merasa puas dan bahagia setelah melihatnya dengan mataku sendiri,Joy
1,aku merasa sangat senang akhirnya aku akan memposting foto diriku,Joy
1,saya merasa seperti dewa yang baik hati memberikan makanan kepada massa ketika saya melakukan konsesi,Joy
1,"aku memasuki beberapa bulan terakhir tahun terakhirku di sini, setiap momen terasa berharga",Joy
3,"aku merasa sedikit iri dengan burger gemuk yang enak yang ada di hadapanku, tetapi memakan ini aneh dan berbeda dan aku wajib menggunakan pisau dan garpu",Anger
0,saya bangun setiap pagi dengan perasaan seperti saya telah dipukuli dengan href http www,Sadness
1,aku benar-benar mulai merasa gembira dan aku baru tahu bahwa hari jumat akan menjadi malam terbaik dalam hidupku,Joy
0,"saya sangat lelah, saya merasa seperti saya telah dipukuli oleh orang-orang, katanya kepada pers lokal setelah kemenangan terakhirnya",Sadness
1,"aku punya tampilan musim dingin yang baru untuk blogku, tapi harus kuakui aku tidak merasa terlalu meriah",Joy
1,saya dapat merasakan roh yang sangat kuat kemarin sewaktu tata cara-tata cara ini dilaksanakan dan dijelaskan kepada dua anak yang manis ini,Joy
1,saya merasa sukses dalam kehidupan keluarga,Joy
3,aku merasa marah karena seorang pria tanpa kendali diri bisa menjadi akhir masa depan seorang gadis,Anger
1,aku merasa seolah-olah aku tidak dapat diterima oleh tuhan jika aku masih melakukan hal-hal buruk,Joy
1,aku membiarkannya selama beberapa menit untuk melakukan facial mini dan wow wajahku terasa luar biasa setelahnya,Joy
1,saya akan merasa diinginkan dan santai dengan itu semua,Joy
1,aku sangat sangat sangat menyesal aku merasa tidak enak badan,Joy
0,aku merasa tidak enak badan dan menyadari rasanya sudah hilang di mulutku dan wajahku mati rasa,Sadness
4,saya merasa sangat panik untuk menyelesaikan semuanya sekarang pikiran saya terdengar seperti a href http www,Fear
0,saya mengalami masa yang sangat sulit bertahun-tahun yang lalu dan memanggilnya sambil menangis dengan perasaan hancur dan putus asa,Sadness
3,"aku bisa merasakan bahwa hubungan itu telah berakhir dan aku membencinya tapi belum belajar bagaimana berperilaku dalam situasi seperti itu. aku bisa merasakan bahwa ayahnya, seorang pengacara sekolah seni liberal dengan banyak koleksi lps, semakin tidak sabar dengan omong kosongku.",Anger
4,aku merasa sangat enggan untuk keluar dan naik angkutan umum ugh,Fear
1,"aku merasa setiap kali aku tersenyum atau tertawa, itu karena itulah yang seharusnya aku lakukan, bukan karena aku tulus",Joy
1,menurutku seharusnya ada komunitas penjaga kematian karakter pendukung atau semacamnya,Joy
1,saya merasa dalam hal artistik sulit untuk menyukai sesuatu jika anda tidak memahaminya,Joy
0,aku merasa seperti aku mencoba dengan sia-sia untuk memahaminya,Sadness
0,aku selalu merasa sangat tidak berterima kasih,Sadness
5,saya ingat merasa sangat terkejut suatu saat ketika saya dan ryan berkumpul dengan pasangan muda yang sudah menikah di fargo yang mengungkapkan rencana masa depan mereka kepada kami.,Surprise
0,saya membiarkan ikatan emosional menimpa saya yaitu merasa terbebani oleh tujuan penurunan berat badan yang salah,Sadness
1,aku merasa sangat puas dan terkesan pada diriku sendiri,Joy
3,saya merasa paling stres,Anger
1,"aku akhirnya bosan dengan perasaan bahwa tidak peduli seberapa pintar atau terdidik atau bertekadnya aku, aku tidak akan pernah maju di vancouver",Joy
0,saya merasa seperti barang rusak di href http raymondafoss,Sadness
0,saya sudah memiliki dua agen tetapi secara keseluruhan saya merasa kecewa dengan keseluruhan bisnis penerbitan tradisional,Sadness
2,saya dan kemudian melanjutkan dengan memberi tahu saya bahwa segala sesuatunya tidak akan berhasil antara anda dan dia dan kemudian alasan anda adalah alasan yang seharusnya membuat saya merasa bersimpati kepada anda.,Love
4,saya dari kamloops melihat bagian dari video tersebut dan merasa putranya ketakutan dalam kesusahan dan mencari bantuan yang tidak pernah dia dapatkan,Fear
2,saya sedang merasakan jalan melalui sistem sihir simpatik menggunakan kata-kata dan objek tetapi itu belum sampai,Love
1,saya mulai menemui seorang naturopath yang memberi saya suplemen nutrisi dan saya terus merasa lebih baik,Joy
4,aku mulai merasa takut untuk keluar,Fear
1,tak dapat dipungkiri merasa sedikit lega bisa menyelinap ke barisan belakang bass bersama jim rintoul ketika bagian tersebut disusun kembali secara penuh untuk simfoni tersebut.,Joy
1,"aku bisa merasakannya setiap kali aku menulis, aku memikirkan sebuah ide yang menginspirasiku, lalu aku menjadi bersemangat dan memikirkan tentang semua kalimat bagus yang bisa aku masukkan ke dalamnya, solo gitar, video, dan kemudian",Joy
3,aku bosan dan merasa marah dan mudah tersinggung,Anger
3,"terakhir kali aku membuat tato dan yang kuingat hanyalah rasanya seperti terbakar sinar matahari, jadi kuharap aku tidak mengalami kebangkitan yang kasar",Anger
4,"saya belum mengukur makanan, minum air yang cukup untuk melacak kebugaran apa pun dan secara keseluruhan saya merasa benar-benar terguncang dan tidak fokus karena saya merasa fondasi saya tidak stabil saat ini",Fear
3,aku merasa sedikit kesal,Anger
1,saya merasa diterima karena kondisi saya,Joy
0,saya benar-benar bingung karena saya merasa tidak berdaya namun juga diberdayakan oleh pengetahuan bahwa ada alasan sosial di balik ketidakberuntungan saya,Sadness
3,"aku merasa gelisah, beginikah keadaan normal antara dua orang, apakah ini konflik kepribadian atau hanya aku yang tidak tahu bagaimana hidup bersama seseorang?",Anger
3,aku merasa kesal karena suamiku harus keluar dan melakukan sesuatu sementara aku terjebak di rumah,Anger
3,saya tahu bahwa tidak mungkin dia bisa memahami apa yang saya rasakan dan kenaifannya menghina saya,Anger
0,"aku juga merasa terkuras secara emosional dan bahkan merasa bla secara rohani, sama seperti aku benci mengakui hal itu",Sadness
1,saya tidak merasa kesempatan ini akan memberi saya kebebasan berkreasi yang saya dambakan dalam menulis fiksi,Joy
5,aku amerikal hoca apakah kamu merasakannya bagaimana rasanya seperti itu dan sekarang ya dorong lebih keras waaaw luar biasa ya ya aku merasakannya ya tuhan oooh luar biasa betapa kuatnya falan eklinde konu uyolar,Surprise
1,aku tidak tahu bagaimana perasaanku hari itu tapi aku senang karena ini di akhir pekan jadi aku tidak perlu khawatir tentang pekerjaan,Joy
2,"aku merasa senang merasakan cegukan kecilku yang manis, yang mungkin terlihat konyol, namun rasanya agak manis saat aku merasakan ketukannya yang lembut dan berirama.",Love
3,saya merasa sedikit terburu-buru menjalani segala hal dan tidak merasa punya cukup waktu untuk menyerap semuanya,Anger
3,saya merasa sangat tidak berperasaan saya merasa sangat tidak berperasaan a href http monkeysinmybag,Anger
0,aku tidak lagi merasa sedih untuk bertarung,Sadness
2,"saya dapat menegaskan bahwa kadang-kadang anda bersemangat tentang pengalaman bahasa inggris dan percaya diri seperti orang lokal, tetapi kadang-kadang anda hanya ingin menerima jiwa amerika anda ketika anda merasa sedikit nostalgia dengan rumah.",Love
3,aku terus menimbang diriku terus-menerus dan saat berada di depan cermin aku merasa jijik pada diriku sendiri,Anger
3,aku terlalu mudah merasa tersinggung,Anger
3,aku merasa sangat stres dan frustasi setiap kali aku dikecilkan semangatnya terutama oleh dia,Anger
0,aku mulai merasa aku belum sampai pada titik di mana aku sengsara,Sadness
3,aku merasa sangat kesal dan dianggap remeh,Anger
1,aku merasa cukup baik hari ini,Joy
1,saya memutuskan untuk membuat kartu c amp s dan memberikan kesan klasik dengan stempel burung cantik ini di salah satu set stempel terbaru saya oleh tim holtz,Joy
0,aku segera mendapati diriku meletakkan penaku dengan perasaan rindu kampung halaman dan nostalgia,Sadness
3,"aku stres karena hal-hal bodoh, membuatku kesal, membuatku muak karena takut dan sangat ingin dipotong sehingga aku merasa jika tidak, aku akan menjadi gila",Anger
1,saya berhasil tiba di rumah dengan selamat dan sehat dan saya merasa sangat bermurah hati terhadap makhluk yang lebih tinggi,Joy
1,"aku merasa sangat bahagia karena dia ingat bahwa aku tidak suka dipanggil sayang atau hun, jadi untuk pertama kalinya dalam hubungan gila yang aku miliki dengannya",Joy
4,saya kira hal baiknya adalah saya merasa tidak nyaman makan terlalu banyak. saya ingat hari-hari ketika perasaan kembung dan kenyang ini normal,Fear
1,aku merasakan udara membisikkan namaku airnya tenang dan akan sedingin hujan waktu terus berjalan aku berkata dalam hati memancing atau memotong umpan kou,Joy
1,aku bangun dengan perasaan baik-baik saja tetapi demamnya kembali turun josh datang untuk menghabiskan harinya bersamaku sebelum dia pergi berlibur panjang dan dia merawatku,Joy
1,saya akhirnya merasa bersosialisasi dari istirahat dan bertemu dengan penghuni liar lainnya,Joy
0,aku merasa sangat kesepian dan sendirian selalu menjadi ketakutan terbesarku,Sadness
3,aku tidak ingin menulis postingan tamu untuk leah karena aku merasa sangat judes,Anger
1,"saya mulai merasa bahwa kadang-kadang yang terjadi bukanlah obrolan yang ramai tentang buku, melainkan suara huuummm yang mendengung.",Joy
5,aku tahu aku telah memilih apa yang benar. aku merasa takjub atas berkah dan anugerah yang telah dilimpahkan kepadaku,Surprise
4,menurutku merasa sangat takut,Fear
1,aku merasa sepertinya dia berusaha menjadi orang yang menghiburku dan membantuku melupakan yash yang mana dia sangat manis tapi di saat yang sama itu membuatku semakin mencintai yash karena dia tidak bisa dibandingkan dengan yash. aku merasa seperti aku tidak bisa mempercayai nasib,Joy
0,"aku merasa sangat bodoh, sangat bodoh karena mengira matt bisa datang dengan mudahnya",Sadness
0,"aku pulang ke rumah dengan perasaan lelah dan lumpuh dan ketika aku mencoba belajar, otakku mati dan akhirnya aku mendengkur di tempat tidurku dan mengunjungi alam mimpi",Sadness
4,aku merasa sangat malu,Fear
5,"aku memakainya, aku merasa ya ampun, ini terasa luar biasa",Surprise
4,"aku harus berteman dengan perempuan, merasa tidak nyaman dengan laki-laki yang menganggapku perempuan straight cis",Fear
4,saya merasa khawatir tentang sesuatu,Fear
0,saya tidak pantas mendapatkannya dan tanggung jawab yang saya rasa tidak cukup untuk dipikul,Sadness
3,aku merasa seperti wanita jalang yang tidak berperasaan,Anger
3,aku rindu saat aku menahan tawa saat mereka berusaha menghiburku saat aku sedih dan aku rindu saat mereka mengolok-olokku yang konon membuatku merasa kesal tapi kemudian dengan wajah konyol mereka mereka tahu mereka membuatku tertawa,Anger
4,"saya berubah dari perasaan ragu-ragu menjadi memegang kendali penuh dengan kejernihan pikiran yang tidak pernah terpikir dapat saya capai lagi, terutama sekarang setelah saya kembali bekerja shift malam dan sekarang saya telah memasuki masa kerja saya.",Fear
0,"saya pikir akan sulit sebelum saya tiba di sini seperti masalah kesehatan, merasa terisolasi atau harus menggunakan kabone dan mengambil air dari pompa, sebenarnya bukan masalah besar",Sadness
